"COU","Pays","POL","Polluant","VAR","Variable","YEA","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,3143.896,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2980.536,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,3041.207,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,3133.516,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,3071.844,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2887.878,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2944.943,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2949.955,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,3132.394,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2795.156,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2800.658,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2122.948,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1835.781,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2018.05,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2030.014,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2131.763,,
"MLT","Malte","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,2121.59,,
"IRN","Iran","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,483669.17,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,25478.757,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,26651.773,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,27700.854,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,29131.706,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,29161.261,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,29653.869,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,30034.399,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,31485.492,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,30573.009,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,28304.303,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,27922.157,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,27637.952,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,25878.242,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,24609.082,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,23873.706,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,24350.463,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,24611.788,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,25481.999,,
"HRV","Croatie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,24402.41,,
